CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,District,StateName,Lux state
Odisha Circle,Sambalpur Region,Sundargarh Division,Sarandamal B.O,768211,BO,JHARSUGUDA,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Sundargarh Division,Gandghara B.O,768216,BO,JHARSUGUDA,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Sundargarh Division,Sunari B.O,768234,BO,JHARSUGUDA,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Sundargarh Division,Arda B.O,768202,BO,JHARSUGUDA,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Sundargarh Division,H. Katapali B.O,768202,BO,JHARSUGUDA,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Sundargarh Division,Paramanandapur B.O,768213,BO,JHARSUGUDA,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Sundargarh Division,Bagmunda B.O,768219,BO,JHARSUGUDA,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Sundargarh Division,Kadamdihi B.O,768219,BO,JHARSUGUDA,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Sundargarh Division,Thebra B.O,768219,BO,JHARSUGUDA,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Sundargarh Division,Durlaga B.O,768204,BO,JHARSUGUDA,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Sundargarh Division,Attabira B.O,768226,BO,JHARSUGUDA,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Sundargarh Division,Kanaktara B.O,768226,BO,JHARSUGUDA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Dalbeda B.O,764077,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Dandamunda B.O,764077,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Rajkote B.O,764077,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Saradhapur B.O,764077,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Gunthawada B.O,764052,BO,MALKANGIRI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Kurmanur B.O,764052,BO,MALKANGIRI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Chatiguda B.O,764072,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Checherguda B.O,764072,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Dhamanaguda B.O,764072,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Dongriguda B.O,764072,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Koragam B.O,764072,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Mohendri B.O,764072,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Bhikhya B.O,764076,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Chitabeda B.O,764076,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Chocha B.O,764076,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Motteru B.O,764047,BO,MALKANGIRI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Nallagunthi B.O,764047,BO,MALKANGIRI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Niliguda B.O,764047,BO,MALKANGIRI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Simlibamchha B.O,764047,BO,MALKANGIRI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Attigaon B.O,764075,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,B.Gumuda B.O,764075,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Badambeda B.O,764061,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Ghadadhanua B.O,764061,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Sanameda B.O,764061,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Temera B.O,764061,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Sundargarh Division,R. Kudapali B.O,768225,BO,JHARSUGUDA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Aska Division,Bethuara B.O,761107,BO,GANJAM,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Dumerpani B.O,766104,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Gotma B.O,766104,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Jenjera B.O,766104,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Goimundi B.O,766107,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Khasbahal B.O,766107,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Palsada B.O,766107,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Sargadi B.O,766107,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Kodomeri B.O,766104,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Bhojpur B.O,766107,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Chindaguda B.O,766107,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Nehena B.O,766107,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Tukla B.O,766107,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Rourkela Division,Birkera B.O,770037,BO,SUNDARGARH,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Rourkela Division,Chandiposh B.O,770037,BO,SUNDARGARH,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Rourkela Division,Patua B.O,770037,BO,SUNDARGARH,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Rourkela Division,KUCHEITA B.O,770037,BO,SUNDARGARH,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Rourkela Division,Barilepta B.O,770035,BO,SUNDARGARH,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Phulbani Division,Bediketa B.O,762103,BO,KANDHAMAL,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Phulbani Division,Budaguda B.O,762103,BO,KANDHAMAL,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Phulbani Division,Dandapadar B.O,762103,BO,KANDHAMAL,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Phulbani Division,Gumikia B.O,762103,BO,KANDHAMAL,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Phulbani Division,Parigada B.O,762103,BO,KANDHAMAL,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Phulbani Division,Sainipada B.O,762103,BO,KANDHAMAL,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Phulbani Division,Allanjuri B.O,762021,BO,KANDHAMAL,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Phulbani Division,Kumbharigaon B.O,762021,BO,KANDHAMAL,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Phulbani Division,Tamangi B.O,762021,BO,KANDHAMAL,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Phulbani Division,Khamankhole B.O,762110,BO,KANDHAMAL,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Balasore Division,Kuruda soro B.O,756046,BO,BALESHWAR,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Balasore Division,Pakhar B.O,756046,BO,BALESHWAR,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Balasore Division,Sankhapodadiha B.O,756046,BO,BALESHWAR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Rayagada Division,Khillingrai B.O,765025,BO,RAYAGADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Rayagada Division,Tabalaguda B.O,765025,BO,RAYAGADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Rayagada Division,Gulunthi B.O,765029,BO,RAYAGADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Rayagada Division,K.Kota B.O,765029,BO,RAYAGADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Rayagada Division,Kinarimada B.O,765029,BO,RAYAGADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Rayagada Division,Kondajam B.O,765029,BO,RAYAGADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Rayagada Division,Rekhapadar B.O,765029,BO,RAYAGADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Rayagada Division,Pitamahal B.O,765002,BO,RAYAGADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Rayagada Division,Sulava B.O,765002,BO,RAYAGADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Rayagada Division,Dumuriguda B.O,765018,BO,RAYAGADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Bhella B.O,766106,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Konabira B.O,766106,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Michhapali B.O,766106,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Pendraban B.O,766106,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Sunabeda B.O,766106,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Tikrapara B.O,766106,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Jampani B.O,766105,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Kendubahara B.O,766105,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Kurumpuri B.O,766105,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Paraskhol B.O,766105,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Chikilli B.O,766019,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Dengaguda B.O,766019,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Phupgaon B.O,766019,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Bijepur B.O,766027,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Malijubang B.O,766027,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Dengakarlakhunta B.O,766102,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Rourkela Division,Kandarkela B.O,770035,BO,SUNDARGARH,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Rourkela Division,Jhartarang B.O,769004,BO,SUNDARGARH,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Ekatara B.O,766102,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Pandapadar B.O,766102,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Regeda B.O,766102,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Urladani B.O,766102,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Kalopala B.O,766023,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Mathura B.O,766023,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Balasore Division,Baharda Bazar B.O,756029,BO,BALESHWAR,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Balasore Division,Barunagadia B.O,756029,BO,BALESHWAR,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Balasore Division,Bidyadharpur B.O,756029,BO,BALESHWAR,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Balasore Division,Kushadiha (B)church B.O,756029,BO,BALESHWAR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Palas B.O,766023,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Ghutrukhal B.O,766026,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Bhanpur B.O,766100,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Karmel B.O,766100,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Mandel B.O,766100,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Behera B.O,766103,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Beheraguda B.O,766103,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Khuntia B.O,766103,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Sargulmalpada B.O,766031,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Gigina B.O,766101,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Farang B.O,766029,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Kirkakani B.O,766029,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Rengsapali B.O,766029,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Tipiguda B.O,766029,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Gopalpur B.O,766037,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Kaniguma B.O,766037,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Karlapat B.O,766037,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Cheliamal B.O,766011,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Karlapada B.O,766011,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Phatkamal B.O,766011,BO,KALAHANDI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Saipala B.O,766105,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Silva B.O,766105,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Tarbod B.O,766105,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Chalana B.O,766108,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Karanbahali B.O,766108,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Mangarapalli B.O,766104,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Badi B.O,766107,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Badmaheswar B.O,766107,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Ranimunda B.O,766108,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Kalahandi Division,Timanpur B.O,766108,BO,NUAPADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Rayagada Division,Tembaguda B.O,765025,BO,RAYAGADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Dhamanahandi B.O,764058,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Ghotarla B.O,764058,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Chhatarla B.O,764058,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Soguru B.O,764081,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Tikarpada B.O,764081,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Anta B.O,764005,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Digapur B.O,764005,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Bagderi B.O,764002,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Bhejahandi B.O,764002,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Karimiti B.O,764002,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Ghumar B.O,764058,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Girla B.O,764058,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Kerla B.O,764058,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Modeigaon B.O,764058,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Jodamba B.O,764052,BO,MALKANGIRI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Papermetla B.O,764052,BO,MALKANGIRI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Kopatuti B.O,764052,BO,MALKANGIRI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Baigam B.O,764072,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Borigaon B.O,764072,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Ghodakhuntia B.O,764072,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Junapani B.O,764072,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Manigam B.O,764072,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Singisari B.O,764072,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Banuaguda B.O,764076,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Balangir Division,Ghunsar B.O,767028,BO,BALANGIR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Balangir Division,Maharapadar B.O,767028,BO,BALANGIR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Balangir Division,Nandupala B.O,767028,BO,BALANGIR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Balangir Division,Kuskela B.O,767066,BO,BALANGIR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Balangir Division,Agalapali B.O,767020,BO,BALANGIR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Balangir Division,Nagaon B.O,767020,BO,BALANGIR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Balangir Division,Sakma B.O,767020,BO,BALANGIR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Balangir Division,Bankel B.O,767037,BO,BALANGIR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Balangir Division,Chalki B.O,767037,BO,BALANGIR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Balangir Division,Ganrei B.O,767037,BO,BALANGIR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Balangir Division,Gudighat B.O,767037,BO,BALANGIR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Balangir Division,Barpadar B.O,767041,BO,BALANGIR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Balangir Division,Damkipali B.O,767025,BO,BALANGIR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Balangir Division,Ghasian B.O,767025,BO,BALANGIR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Balangir Division,Juba B.O,767025,BO,BALANGIR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Balangir Division,B.Fatkara B.O,767002,BO,BALANGIR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Balangir Division,Bhaler B.O,767002,BO,BALANGIR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Balangir Division,Bubel B.O,767002,BO,BALANGIR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Balangir Division,Khujenpali B.O,767002,BO,BALANGIR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Balangir Division,Ghunsar B.O,767032,BO,BALANGIR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Balangir Division,Kamarlaga B.O,767032,BO,BALANGIR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Balangir Division,Kuanrgaon B.O,767032,BO,BALANGIR,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Hirapur B.O,757019,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Silaghati B.O,757019,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Brahmanmara B.O,757084,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Dharampura B.O,757084,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Naupada B.O,757084,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Nuhajhalia B.O,757084,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Badjod B.O,757029,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Bhalia B.O,757029,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Jamsole B.O,757029,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Karamsole B.O,757029,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Tasarda B.O,757029,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Haldia (Baripada) B.O,757105,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Goudruma B.O,757030,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Kudiapal B.O,757030,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Budama R.S. B.O,757081,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Kesharpur B.O,757081,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Kothabila B.O,757081,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Sankucha B.O,757081,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Baradihi B.O,757085,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Jaipur B.O,757085,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Bhuasuni B.O,757092,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Sarisapal B.O,757092,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Shyamsundarpur B.O,757092,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Bankisole B.O,757107,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Kainfulia B.O,757107,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Rajabasa B.O,757107,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Bijipur B.O,757017,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Nankua B.O,757017,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Chakulia B.O,757020,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Rakhinisahi B.O,757020,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Harekrushnapur B.O,757073,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Rangiam B.O,757073,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Chakradharpur B.O,757077,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Kolialam B.O,757077,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Haripur B.O,757103,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Chaturi B.O,757102,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Sirathali B.O,757102,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Badbhalia B.O,757084,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Baddhenkia B.O,757084,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Chadheigaon B.O,757084,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Hatikote B.O,757029,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Jamdapal B.O,757029,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Sureidihi B.O,757029,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Sikidia B.O,757027,BO,MAYURBHANJ,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Mayurbhanj Division,Talakadada B.O,757027,BO,MAYURBHANJ,ODISHA,ODISHA
